hour,commit_count
2013-01-29 00:00:00 UTC,49721
2013-01-30 00:00:00 UTC,48459
2013-01-31 00:00:00 UTC,47048
2013-02-01 00:00:00 UTC,44012
2013-02-02 00:00:00 UTC,27101
2013-02-03 00:00:00 UTC,29776
2013-02-04 00:00:00 UTC,45909
2013-02-05 00:00:00 UTC,51398
2013-02-06 00:00:00 UTC,48865
2013-02-07 00:00:00 UTC,48723
2013-02-08 00:00:00 UTC,47729
2013-02-09 00:00:00 UTC,29541
2013-02-10 00:00:00 UTC,30281
2013-02-11 00:00:00 UTC,45589
2013-02-12 00:00:00 UTC,48660
2013-02-13 00:00:00 UTC,48470
2013-02-14 00:00:00 UTC,47306
2013-02-15 00:00:00 UTC,44855
2013-02-16 00:00:00 UTC,29295
2013-02-17 00:00:00 UTC,30406
2013-02-18 00:00:00 UTC,46676
2013-02-19 00:00:00 UTC,54931
2013-02-20 00:00:00 UTC,52039
2013-02-21 00:00:00 UTC,53144
2013-02-22 00:00:00 UTC,46782
2013-02-23 00:00:00 UTC,30332
2013-02-24 00:00:00 UTC,31728
2013-02-25 00:00:00 UTC,47954
2013-02-26 00:00:00 UTC,51216
2013-02-27 00:00:00 UTC,51126
2013-02-28 00:00:00 UTC,53998
2013-03-01 00:00:00 UTC,47217
2013-03-02 00:00:00 UTC,29999
2013-03-03 00:00:00 UTC,31452
2013-03-04 00:00:00 UTC,49611
2013-03-05 00:00:00 UTC,50789
2013-03-06 00:00:00 UTC,50283
2013-03-07 00:00:00 UTC,50783
2013-03-08 00:00:00 UTC,47184
2013-03-09 00:00:00 UTC,29253
2013-03-10 00:00:00 UTC,31036
2013-03-11 00:00:00 UTC,52048
2013-03-12 00:00:00 UTC,62431
2013-03-13 00:00:00 UTC,51203
2013-03-14 00:00:00 UTC,48182
2013-03-15 00:00:00 UTC,47185
2013-03-16 00:00:00 UTC,29281
2013-03-17 00:00:00 UTC,30191
2013-03-18 00:00:00 UTC,48884
2013-03-19 00:00:00 UTC,52511
2013-03-20 00:00:00 UTC,52281
2013-03-21 00:00:00 UTC,49583
2013-03-22 00:00:00 UTC,48123
2013-03-23 00:00:00 UTC,29906
2013-03-24 00:00:00 UTC,32213
2013-03-25 00:00:00 UTC,51177
2013-03-26 00:00:00 UTC,49839
2013-03-27 00:00:00 UTC,52359
2013-03-28 00:00:00 UTC,54247
2013-03-29 00:00:00 UTC,41931
2013-03-30 00:00:00 UTC,28429
2013-03-31 00:00:00 UTC,27642
2013-04-01 00:00:00 UTC,40868
2013-04-02 00:00:00 UTC,49925
2013-04-03 00:00:00 UTC,52774
2013-04-04 00:00:00 UTC,52373
2013-04-05 00:00:00 UTC,48256
2013-04-06 00:00:00 UTC,30126
2013-04-07 00:00:00 UTC,32031
2013-04-08 00:00:00 UTC,49013
2013-04-09 00:00:00 UTC,50699
2013-04-10 00:00:00 UTC,50985
2013-04-11 00:00:00 UTC,51793
2013-04-12 00:00:00 UTC,51984
2013-04-13 00:00:00 UTC,28806
2013-04-14 00:00:00 UTC,29083
2013-04-15 00:00:00 UTC,50157
2013-04-16 00:00:00 UTC,51122
2013-04-17 00:00:00 UTC,65638
2013-04-18 00:00:00 UTC,49973
2013-04-19 00:00:00 UTC,45901
2013-04-20 00:00:00 UTC,29258
2013-04-21 00:00:00 UTC,29416
2013-04-22 00:00:00 UTC,49452
2013-04-23 00:00:00 UTC,50985
2013-04-24 00:00:00 UTC,51289
2013-04-25 00:00:00 UTC,49104
2013-04-26 00:00:00 UTC,47811
2013-04-27 00:00:00 UTC,29017
2013-04-28 00:00:00 UTC,29016
2013-04-29 00:00:00 UTC,50509
2013-04-30 00:00:00 UTC,49935
2013-05-01 00:00:00 UTC,44531
2013-05-02 00:00:00 UTC,50679
2013-05-03 00:00:00 UTC,44335
2013-05-04 00:00:00 UTC,26435
2013-05-05 00:00:00 UTC,27081
2013-05-06 00:00:00 UTC,49042
2013-05-07 00:00:00 UTC,50341
2013-05-08 00:00:00 UTC,50696
2013-05-09 00:00:00 UTC,46056
2013-05-10 00:00:00 UTC,45419
2013-05-11 00:00:00 UTC,29365
2013-05-12 00:00:00 UTC,28530
2013-05-13 00:00:00 UTC,47746
2013-05-14 00:00:00 UTC,50541
2013-05-15 00:00:00 UTC,49365
2013-05-16 00:00:00 UTC,50895
2013-05-17 00:00:00 UTC,44912
2013-05-18 00:00:00 UTC,27949
2013-05-19 00:00:00 UTC,28695
2013-05-20 00:00:00 UTC,45115
2013-05-21 00:00:00 UTC,49722
2013-05-22 00:00:00 UTC,51562
2013-05-23 00:00:00 UTC,53406
2013-05-24 00:00:00 UTC,47862
2013-05-25 00:00:00 UTC,29264
2013-05-26 00:00:00 UTC,29664
2013-05-27 00:00:00 UTC,42581
2013-05-28 00:00:00 UTC,49685
2013-05-29 00:00:00 UTC,51813
2013-05-30 00:00:00 UTC,51767
2013-05-31 00:00:00 UTC,47578
2013-06-01 00:00:00 UTC,29848
2013-06-02 00:00:00 UTC,29260
2013-06-03 00:00:00 UTC,47986
2013-06-04 00:00:00 UTC,51268
2013-06-05 00:00:00 UTC,52616
2013-06-06 00:00:00 UTC,52398
2013-06-07 00:00:00 UTC,48778
2013-06-08 00:00:00 UTC,28119
2013-06-09 00:00:00 UTC,29761
2013-06-10 00:00:00 UTC,47847
2013-06-11 00:00:00 UTC,51498
2013-06-12 00:00:00 UTC,49565
2013-06-13 00:00:00 UTC,49657
2013-06-14 00:00:00 UTC,47185
2013-06-15 00:00:00 UTC,25916
2013-06-16 00:00:00 UTC,27617
2013-06-17 00:00:00 UTC,51868
2013-06-18 00:00:00 UTC,52057
2013-06-19 00:00:00 UTC,53218
2013-06-20 00:00:00 UTC,51023
2013-06-21 00:00:00 UTC,45348
2013-06-22 00:00:00 UTC,27261
2013-06-23 00:00:00 UTC,29149
2013-06-24 00:00:00 UTC,51049
2013-06-25 00:00:00 UTC,51762
2013-06-26 00:00:00 UTC,53266
2013-06-27 00:00:00 UTC,50525
2013-06-28 00:00:00 UTC,51280
2013-06-29 00:00:00 UTC,27351
2013-06-30 00:00:00 UTC,28903
2013-07-01 00:00:00 UTC,48050
2013-07-02 00:00:00 UTC,51999
2013-07-03 00:00:00 UTC,51430
2013-07-04 00:00:00 UTC,43541
2013-07-05 00:00:00 UTC,43244
2013-07-06 00:00:00 UTC,26366
2013-07-07 00:00:00 UTC,27909
2013-07-08 00:00:00 UTC,49802
2013-07-09 00:00:00 UTC,54425
2013-07-10 00:00:00 UTC,53610
2013-07-11 00:00:00 UTC,52912
2013-07-12 00:00:00 UTC,50339
2013-07-13 00:00:00 UTC,27737
2013-07-14 00:00:00 UTC,29927
2013-07-15 00:00:00 UTC,50556
2013-07-16 00:00:00 UTC,56869
2013-07-17 00:00:00 UTC,61381
2013-07-18 00:00:00 UTC,60459
2013-07-19 00:00:00 UTC,57277
2013-07-20 00:00:00 UTC,32888
2013-07-21 00:00:00 UTC,31642
2013-07-22 00:00:00 UTC,56241
2013-07-23 00:00:00 UTC,60505
2013-07-24 00:00:00 UTC,59212
2013-07-25 00:00:00 UTC,57717
2013-07-26 00:00:00 UTC,55490
2013-07-27 00:00:00 UTC,35681
2013-07-28 00:00:00 UTC,35070
2013-07-29 00:00:00 UTC,56231
2013-07-30 00:00:00 UTC,59561
2013-07-31 00:00:00 UTC,60729
2013-08-01 00:00:00 UTC,58943
2013-08-02 00:00:00 UTC,56430
2013-08-03 00:00:00 UTC,34313
2013-08-04 00:00:00 UTC,34408
2013-08-05 00:00:00 UTC,55255
2013-08-06 00:00:00 UTC,60638
2013-08-07 00:00:00 UTC,62219
2013-08-08 00:00:00 UTC,60394
2013-08-09 00:00:00 UTC,56023
2013-08-10 00:00:00 UTC,37418
2013-08-11 00:00:00 UTC,37230
2013-08-12 00:00:00 UTC,57841
2013-08-13 00:00:00 UTC,59592
2013-08-14 00:00:00 UTC,62098
2013-08-15 00:00:00 UTC,57150
2013-08-16 00:00:00 UTC,55677
2013-08-17 00:00:00 UTC,33756
2013-08-18 00:00:00 UTC,36105
2013-08-19 00:00:00 UTC,61861
2013-08-20 00:00:00 UTC,62034
2013-08-21 00:00:00 UTC,63480
2013-08-22 00:00:00 UTC,61489
2013-08-23 00:00:00 UTC,57928
2013-08-24 00:00:00 UTC,37056
2013-08-25 00:00:00 UTC,37486
2013-08-26 00:00:00 UTC,57927
2013-08-27 00:00:00 UTC,61361
2013-08-28 00:00:00 UTC,63191
2013-08-29 00:00:00 UTC,61770
2013-08-30 00:00:00 UTC,57084
2013-08-31 00:00:00 UTC,32996
2013-09-01 00:00:00 UTC,35704
2013-09-02 00:00:00 UTC,51277
2013-09-03 00:00:00 UTC,60110
2013-09-04 00:00:00 UTC,71313
2013-09-05 00:00:00 UTC,63463
2013-09-06 00:00:00 UTC,57594
2013-09-07 00:00:00 UTC,35767
2013-09-08 00:00:00 UTC,40030
2013-09-09 00:00:00 UTC,58706
2013-09-10 00:00:00 UTC,62219
2013-09-11 00:00:00 UTC,63593
2013-09-12 00:00:00 UTC,63865
2013-09-13 00:00:00 UTC,57432
2013-09-14 00:00:00 UTC,49959
2013-09-15 00:00:00 UTC,38324
2013-09-16 00:00:00 UTC,59995
2013-09-17 00:00:00 UTC,61967
2013-09-18 00:00:00 UTC,63148
2013-09-19 00:00:00 UTC,60572
2013-09-20 00:00:00 UTC,57289
2013-09-21 00:00:00 UTC,37493
2013-09-22 00:00:00 UTC,38467
2013-09-23 00:00:00 UTC,59967
2013-09-24 00:00:00 UTC,63653
2013-09-25 00:00:00 UTC,62509
2013-09-26 00:00:00 UTC,62491
2013-09-27 00:00:00 UTC,58866
2013-09-28 00:00:00 UTC,38868
2013-09-29 00:00:00 UTC,41574
2013-09-30 00:00:00 UTC,61736
2013-10-01 00:00:00 UTC,63025
2013-10-02 00:00:00 UTC,67934
2013-10-03 00:00:00 UTC,73343
2013-10-04 00:00:00 UTC,91203
2013-10-05 00:00:00 UTC,60458
2013-10-06 00:00:00 UTC,65259
2013-10-07 00:00:00 UTC,66978
2013-10-08 00:00:00 UTC,96304
2013-10-09 00:00:00 UTC,99050
2013-10-10 00:00:00 UTC,101723
2013-10-11 00:00:00 UTC,111855
2013-10-12 00:00:00 UTC,65169
2013-10-13 00:00:00 UTC,69671
2013-10-14 00:00:00 UTC,65427
2013-10-15 00:00:00 UTC,76661
2013-10-16 00:00:00 UTC,91212
2013-10-17 00:00:00 UTC,66276
2013-10-18 00:00:00 UTC,63509
2013-10-19 00:00:00 UTC,40747
2013-10-20 00:00:00 UTC,44823
2013-10-21 00:00:00 UTC,65245
2013-10-22 00:00:00 UTC,69244
2013-10-23 00:00:00 UTC,70949
2013-10-24 00:00:00 UTC,67043
2013-10-25 00:00:00 UTC,68640
2013-10-26 00:00:00 UTC,41417
2013-10-27 00:00:00 UTC,43171
2013-10-28 00:00:00 UTC,65771
2013-10-29 00:00:00 UTC,69601
2013-10-30 00:00:00 UTC,71719
2013-10-31 00:00:00 UTC,66161
2013-11-01 00:00:00 UTC,59433
2013-11-02 00:00:00 UTC,42482
2013-11-03 00:00:00 UTC,43373
2013-11-04 00:00:00 UTC,62727
2013-11-05 00:00:00 UTC,74760
2013-11-06 00:00:00 UTC,71415
2013-11-07 00:00:00 UTC,69372
2013-11-08 00:00:00 UTC,64988
2013-11-09 00:00:00 UTC,43288
2013-11-10 00:00:00 UTC,44621
2013-11-11 00:00:00 UTC,67316
2013-11-12 00:00:00 UTC,71238
2013-11-13 00:00:00 UTC,72386
2013-11-14 00:00:00 UTC,70081
2013-11-15 00:00:00 UTC,66029
2013-11-16 00:00:00 UTC,41789
2013-11-17 00:00:00 UTC,44131
2013-11-18 00:00:00 UTC,67739
2013-11-19 00:00:00 UTC,71471
2013-11-20 00:00:00 UTC,72491
2013-11-21 00:00:00 UTC,71049
2013-11-22 00:00:00 UTC,65868
2013-11-23 00:00:00 UTC,44566
2013-11-24 00:00:00 UTC,46123
2013-11-25 00:00:00 UTC,68085
2013-11-26 00:00:00 UTC,72025
2013-11-27 00:00:00 UTC,68335
2013-11-28 00:00:00 UTC,59109
2013-11-29 00:00:00 UTC,52615
2013-11-30 00:00:00 UTC,38712
2013-12-01 00:00:00 UTC,42127
2013-12-02 00:00:00 UTC,68453
2013-12-03 00:00:00 UTC,73577
2013-12-04 00:00:00 UTC,106070
2013-12-05 00:00:00 UTC,72592
2013-12-06 00:00:00 UTC,69432
2013-12-07 00:00:00 UTC,43919
2013-12-08 00:00:00 UTC,46706
2013-12-09 00:00:00 UTC,70540
2013-12-10 00:00:00 UTC,74362
2013-12-11 00:00:00 UTC,71449
2013-12-12 00:00:00 UTC,70635
2013-12-13 00:00:00 UTC,66292
2013-12-14 00:00:00 UTC,43037
2013-12-15 00:00:00 UTC,44792
2013-12-16 00:00:00 UTC,69821
2013-12-17 00:00:00 UTC,74200
2013-12-18 00:00:00 UTC,69841
2013-12-19 00:00:00 UTC,67368
2013-12-20 00:00:00 UTC,61911
2013-12-21 00:00:00 UTC,38061
2013-12-22 00:00:00 UTC,38642
2013-12-23 00:00:00 UTC,51423
2013-12-24 00:00:00 UTC,41703
2013-12-25 00:00:00 UTC,32887
2013-12-26 00:00:00 UTC,40819
2013-12-27 00:00:00 UTC,45956
2013-12-28 00:00:00 UTC,38074
2013-12-29 00:00:00 UTC,40189
2013-12-30 00:00:00 UTC,51327
2013-12-31 00:00:00 UTC,44235
2014-01-01 00:00:00 UTC,33723
2014-01-02 00:00:00 UTC,59241
2014-01-03 00:00:00 UTC,62267
2014-01-04 00:00:00 UTC,46413
2014-01-05 00:00:00 UTC,47139
2014-01-06 00:00:00 UTC,64567
2014-01-07 00:00:00 UTC,72593
2014-01-08 00:00:00 UTC,72231
2014-01-09 00:00:00 UTC,73283
2014-01-10 00:00:00 UTC,68137
2014-01-11 00:00:00 UTC,46585
2014-01-12 00:00:00 UTC,47630
2014-01-13 00:00:00 UTC,71740
2014-01-14 00:00:00 UTC,74304
2014-01-15 00:00:00 UTC,76031
2014-01-16 00:00:00 UTC,76373
2014-01-17 00:00:00 UTC,69058
2014-01-18 00:00:00 UTC,48267
2014-01-19 00:00:00 UTC,51031
2014-01-20 00:00:00 UTC,70944
2014-01-21 00:00:00 UTC,76698
2014-01-22 00:00:00 UTC,76154
2014-01-23 00:00:00 UTC,76410
2014-01-24 00:00:00 UTC,71127
2014-01-25 00:00:00 UTC,53525
2014-01-26 00:00:00 UTC,54116
2014-01-27 00:00:00 UTC,74956
2014-01-28 00:00:00 UTC,84320
2014-01-29 00:00:00 UTC,88104
2014-01-30 00:00:00 UTC,77118
2014-01-31 00:00:00 UTC,79536
2014-02-01 00:00:00 UTC,48895
2014-02-02 00:00:00 UTC,50115
2014-02-03 00:00:00 UTC,70679
2014-02-04 00:00:00 UTC,76712
2014-02-05 00:00:00 UTC,79906
2014-02-06 00:00:00 UTC,78552
2014-02-07 00:00:00 UTC,76045
2014-02-08 00:00:00 UTC,52810
2014-02-09 00:00:00 UTC,59395
2014-02-10 00:00:00 UTC,81417
2014-02-11 00:00:00 UTC,83033
2014-02-12 00:00:00 UTC,82484
2014-02-13 00:00:00 UTC,81521
2014-02-14 00:00:00 UTC,82094
2014-02-15 00:00:00 UTC,51595
2014-02-16 00:00:00 UTC,55362
2014-02-17 00:00:00 UTC,78752
2014-02-18 00:00:00 UTC,84051
2014-02-19 00:00:00 UTC,83610
2014-02-20 00:00:00 UTC,82865
2014-02-21 00:00:00 UTC,79105
2014-02-22 00:00:00 UTC,55098
2014-02-23 00:00:00 UTC,56357
2014-02-24 00:00:00 UTC,81176
2014-02-25 00:00:00 UTC,82710
2014-02-26 00:00:00 UTC,82953
2014-02-27 00:00:00 UTC,83946
2014-02-28 00:00:00 UTC,81430
2014-03-01 00:00:00 UTC,52256
2014-03-02 00:00:00 UTC,55539
2014-03-03 00:00:00 UTC,83585
2014-03-04 00:00:00 UTC,87933
2014-03-05 00:00:00 UTC,86911
2014-03-06 00:00:00 UTC,83627
2014-03-07 00:00:00 UTC,83671
2014-03-08 00:00:00 UTC,54096
2014-03-09 00:00:00 UTC,51528
2014-03-10 00:00:00 UTC,80548
2014-03-11 00:00:00 UTC,82996
2014-03-12 00:00:00 UTC,84725
2014-03-13 00:00:00 UTC,85591
2014-03-14 00:00:00 UTC,80075
2014-03-15 00:00:00 UTC,56901
2014-03-16 00:00:00 UTC,54875
2014-03-17 00:00:00 UTC,85253
2014-03-18 00:00:00 UTC,86521
2014-03-19 00:00:00 UTC,84097
2014-03-20 00:00:00 UTC,86764
2014-03-21 00:00:00 UTC,80474
2014-03-22 00:00:00 UTC,52207
2014-03-23 00:00:00 UTC,55749
2014-03-24 00:00:00 UTC,85059
2014-03-25 00:00:00 UTC,85652
2014-03-26 00:00:00 UTC,86928
2014-03-27 00:00:00 UTC,87446
2014-03-28 00:00:00 UTC,81170
2014-03-29 00:00:00 UTC,51399
2014-03-30 00:00:00 UTC,53672
2014-03-31 00:00:00 UTC,80596
2014-04-01 00:00:00 UTC,83406
2014-04-02 00:00:00 UTC,84284
2014-04-03 00:00:00 UTC,85266
2014-04-04 00:00:00 UTC,82029
2014-04-05 00:00:00 UTC,49923
2014-04-06 00:00:00 UTC,53694
2014-04-07 00:00:00 UTC,82179
2014-04-08 00:00:00 UTC,85377
2014-04-09 00:00:00 UTC,84918
2014-04-10 00:00:00 UTC,83429
2014-04-11 00:00:00 UTC,78908
2014-04-12 00:00:00 UTC,53114
2014-04-13 00:00:00 UTC,56449
2014-04-14 00:00:00 UTC,86530
2014-04-15 00:00:00 UTC,87211
2014-04-16 00:00:00 UTC,89878
2014-04-17 00:00:00 UTC,84017
2014-04-18 00:00:00 UTC,71008
2014-04-19 00:00:00 UTC,50356
2014-04-20 00:00:00 UTC,48827
2014-04-21 00:00:00 UTC,73068
2014-04-22 00:00:00 UTC,89956
2014-04-23 00:00:00 UTC,87811
2014-04-24 00:00:00 UTC,87505
2014-04-25 00:00:00 UTC,80241
2014-04-26 00:00:00 UTC,54976
2014-04-27 00:00:00 UTC,59019
2014-04-28 00:00:00 UTC,84156
2014-04-29 00:00:00 UTC,86281
2014-04-30 00:00:00 UTC,92328
2014-05-01 00:00:00 UTC,77223
2014-05-02 00:00:00 UTC,74184
2014-05-03 00:00:00 UTC,49947
2014-05-04 00:00:00 UTC,55131
2014-05-05 00:00:00 UTC,79717
2014-05-06 00:00:00 UTC,88022
2014-05-07 00:00:00 UTC,88544
2014-05-08 00:00:00 UTC,85441
2014-05-09 00:00:00 UTC,80250
2014-05-10 00:00:00 UTC,53644
2014-05-11 00:00:00 UTC,54565
2014-05-12 00:00:00 UTC,82743
2014-05-13 00:00:00 UTC,88500
2014-05-14 00:00:00 UTC,88113
2014-05-15 00:00:00 UTC,89111
2014-05-16 00:00:00 UTC,82489
2014-05-17 00:00:00 UTC,54060
2014-05-18 00:00:00 UTC,55271
2014-05-19 00:00:00 UTC,85992
2014-05-20 00:00:00 UTC,94076
2014-05-21 00:00:00 UTC,91259
2014-05-22 00:00:00 UTC,86231
2014-05-23 00:00:00 UTC,84422
2014-05-24 00:00:00 UTC,50187
2014-05-25 00:00:00 UTC,53584
2014-05-26 00:00:00 UTC,78535
2014-05-27 00:00:00 UTC,88697
2014-05-28 00:00:00 UTC,91850
2014-05-29 00:00:00 UTC,79543
2014-05-30 00:00:00 UTC,82493
2014-05-31 00:00:00 UTC,52547
2014-06-01 00:00:00 UTC,55832
2014-06-02 00:00:00 UTC,79264
2014-06-03 00:00:00 UTC,84182
2014-06-04 00:00:00 UTC,88698
2014-06-05 00:00:00 UTC,84965
2014-06-06 00:00:00 UTC,81663
2014-06-07 00:00:00 UTC,48486
2014-06-08 00:00:00 UTC,50372
2014-06-09 00:00:00 UTC,77617
2014-06-10 00:00:00 UTC,88775
2014-06-11 00:00:00 UTC,90420
2014-06-12 00:00:00 UTC,84524
2014-06-13 00:00:00 UTC,79094
2014-06-14 00:00:00 UTC,49139
2014-06-15 00:00:00 UTC,51968
2014-06-16 00:00:00 UTC,80637
2014-06-17 00:00:00 UTC,85263
2014-06-18 00:00:00 UTC,92776
2014-06-19 00:00:00 UTC,83039
2014-06-20 00:00:00 UTC,77724
2014-06-21 00:00:00 UTC,46794
2014-06-22 00:00:00 UTC,50884
2014-06-23 00:00:00 UTC,81478
2014-06-24 00:00:00 UTC,85981
2014-06-25 00:00:00 UTC,87278
2014-06-26 00:00:00 UTC,83831
2014-06-27 00:00:00 UTC,80382
2014-06-28 00:00:00 UTC,46756
2014-06-29 00:00:00 UTC,55165
2014-06-30 00:00:00 UTC,78969
2014-07-01 00:00:00 UTC,82476
2014-07-02 00:00:00 UTC,84634
2014-07-03 00:00:00 UTC,83244
2014-07-04 00:00:00 UTC,65829
2014-07-05 00:00:00 UTC,43904
2014-07-06 00:00:00 UTC,53422
2014-07-07 00:00:00 UTC,81850
2014-07-08 00:00:00 UTC,86081
2014-07-09 00:00:00 UTC,84958
2014-07-10 00:00:00 UTC,85848
2014-07-11 00:00:00 UTC,79250
2014-07-12 00:00:00 UTC,50520
2014-07-13 00:00:00 UTC,49823
2014-07-14 00:00:00 UTC,80154
2014-07-15 00:00:00 UTC,84613
2014-07-16 00:00:00 UTC,85707
2014-07-17 00:00:00 UTC,86580
2014-07-18 00:00:00 UTC,81135
2014-07-19 00:00:00 UTC,48977
2014-07-20 00:00:00 UTC,49199
2014-07-21 00:00:00 UTC,83708
2014-07-22 00:00:00 UTC,89169
2014-07-23 00:00:00 UTC,86733
2014-07-24 00:00:00 UTC,86488
2014-07-25 00:00:00 UTC,80905
2014-07-26 00:00:00 UTC,50394
2014-07-27 00:00:00 UTC,52889
2014-07-28 00:00:00 UTC,83916
2014-07-29 00:00:00 UTC,90458
2014-07-30 00:00:00 UTC,91191
2014-07-31 00:00:00 UTC,89261
2014-08-01 00:00:00 UTC,79630
2014-08-02 00:00:00 UTC,50018
2014-08-03 00:00:00 UTC,53014
2014-08-04 00:00:00 UTC,83747
2014-08-05 00:00:00 UTC,87451
2014-08-06 00:00:00 UTC,90990
2014-08-07 00:00:00 UTC,89190
2014-08-08 00:00:00 UTC,82721
2014-08-09 00:00:00 UTC,51792
2014-08-10 00:00:00 UTC,52982
2014-08-11 00:00:00 UTC,85716
2014-08-12 00:00:00 UTC,92213
2014-08-13 00:00:00 UTC,92123
2014-08-14 00:00:00 UTC,95255
2014-08-15 00:00:00 UTC,83531
2014-08-16 00:00:00 UTC,52490
2014-08-17 00:00:00 UTC,57118
2014-08-18 00:00:00 UTC,84843
2014-08-19 00:00:00 UTC,91210
2014-08-20 00:00:00 UTC,93392
2014-08-21 00:00:00 UTC,91810
2014-08-22 00:00:00 UTC,90846
2014-08-23 00:00:00 UTC,59548
2014-08-24 00:00:00 UTC,58600
2014-08-25 00:00:00 UTC,85048
2014-08-26 00:00:00 UTC,92335
2014-08-27 00:00:00 UTC,94071
2014-08-28 00:00:00 UTC,88854
2014-08-29 00:00:00 UTC,86808
2014-08-30 00:00:00 UTC,58097
2014-08-31 00:00:00 UTC,61361
2014-09-01 00:00:00 UTC,76531
2014-09-02 00:00:00 UTC,87729
2014-09-03 00:00:00 UTC,212154
2014-09-04 00:00:00 UTC,89820
2014-09-05 00:00:00 UTC,85645
2014-09-06 00:00:00 UTC,60255
2014-09-07 00:00:00 UTC,64099
2014-09-08 00:00:00 UTC,93159
2014-09-09 00:00:00 UTC,90117
2014-09-10 00:00:00 UTC,89041
2014-09-11 00:00:00 UTC,91917
2014-09-12 00:00:00 UTC,82652
2014-09-13 00:00:00 UTC,59339
2014-09-14 00:00:00 UTC,62951
2014-09-15 00:00:00 UTC,94088
2014-09-16 00:00:00 UTC,97528
2014-09-17 00:00:00 UTC,90913
2014-09-18 00:00:00 UTC,91858
2014-09-19 00:00:00 UTC,83767
2014-09-20 00:00:00 UTC,54764
2014-09-21 00:00:00 UTC,60163
2014-09-22 00:00:00 UTC,88004
2014-09-23 00:00:00 UTC,93255
2014-09-24 00:00:00 UTC,94457
2014-09-25 00:00:00 UTC,93413
2014-09-26 00:00:00 UTC,84921
2014-09-27 00:00:00 UTC,57470
2014-09-28 00:00:00 UTC,58948
2014-09-29 00:00:00 UTC,87592
2014-09-30 00:00:00 UTC,94078
2014-10-01 00:00:00 UTC,98619
2014-10-02 00:00:00 UTC,94044
2014-10-03 00:00:00 UTC,89602
2014-10-04 00:00:00 UTC,53112
2014-10-05 00:00:00 UTC,57638
2014-10-06 00:00:00 UTC,88680
2014-10-07 00:00:00 UTC,91337
2014-10-08 00:00:00 UTC,92947
2014-10-09 00:00:00 UTC,93092
2014-10-10 00:00:00 UTC,95352
2014-10-11 00:00:00 UTC,57923
2014-10-12 00:00:00 UTC,58979
2014-10-13 00:00:00 UTC,90304
2014-10-14 00:00:00 UTC,98498
2014-10-15 00:00:00 UTC,95329
2014-10-16 00:00:00 UTC,99286
2014-10-17 00:00:00 UTC,85989
2014-10-18 00:00:00 UTC,57454
2014-10-19 00:00:00 UTC,61351
2014-10-20 00:00:00 UTC,99618
2014-10-21 00:00:00 UTC,103650
2014-10-22 00:00:00 UTC,105458
2014-10-23 00:00:00 UTC,99842
2014-10-24 00:00:00 UTC,90257
2014-10-25 00:00:00 UTC,58556
2014-10-26 00:00:00 UTC,68186
2014-10-27 00:00:00 UTC,92481
2014-10-28 00:00:00 UTC,98712
2014-10-29 00:00:00 UTC,102603
2014-10-30 00:00:00 UTC,98654
2014-10-31 00:00:00 UTC,93101
2014-11-01 00:00:00 UTC,65448
2014-11-02 00:00:00 UTC,65010
2014-11-03 00:00:00 UTC,93745
2014-11-04 00:00:00 UTC,96338
2014-11-05 00:00:00 UTC,98118
2014-11-06 00:00:00 UTC,98147
2014-11-07 00:00:00 UTC,92014
2014-11-08 00:00:00 UTC,63197
2014-11-09 00:00:00 UTC,65231
2014-11-10 00:00:00 UTC,92928
2014-11-11 00:00:00 UTC,96258
2014-11-12 00:00:00 UTC,98963
2014-11-13 00:00:00 UTC,103504
2014-11-14 00:00:00 UTC,96693
2014-11-15 00:00:00 UTC,64072
2014-11-16 00:00:00 UTC,72642
2014-11-17 00:00:00 UTC,98445
2014-11-18 00:00:00 UTC,104746
2014-11-19 00:00:00 UTC,102393
2014-11-20 00:00:00 UTC,102191
2014-11-21 00:00:00 UTC,94981
2014-11-22 00:00:00 UTC,67744
2014-11-23 00:00:00 UTC,68260
2014-11-24 00:00:00 UTC,97713
2014-11-25 00:00:00 UTC,102367
2014-11-26 00:00:00 UTC,101956
2014-11-27 00:00:00 UTC,90598
2014-11-28 00:00:00 UTC,78530
2014-11-29 00:00:00 UTC,59697
2014-11-30 00:00:00 UTC,63836
2014-12-01 00:00:00 UTC,94971
2014-12-02 00:00:00 UTC,104564
2014-12-03 00:00:00 UTC,103589
2014-12-04 00:00:00 UTC,101701
2014-12-05 00:00:00 UTC,100466
2014-12-06 00:00:00 UTC,66901
2014-12-07 00:00:00 UTC,70393
2014-12-08 00:00:00 UTC,103190
2014-12-09 00:00:00 UTC,106540
2014-12-10 00:00:00 UTC,103677
2014-12-11 00:00:00 UTC,104736
2014-12-12 00:00:00 UTC,95737
2014-12-13 00:00:00 UTC,61451
2014-12-14 00:00:00 UTC,63257
2014-12-15 00:00:00 UTC,98501
2014-12-16 00:00:00 UTC,103828
2014-12-17 00:00:00 UTC,98716
2014-12-18 00:00:00 UTC,95664
2014-12-19 00:00:00 UTC,88027
2014-12-20 00:00:00 UTC,57995
2014-12-21 00:00:00 UTC,56452
2014-12-22 00:00:00 UTC,81680
2014-12-23 00:00:00 UTC,81826
2014-12-24 00:00:00 UTC,57563
2014-12-25 00:00:00 UTC,42146
2014-12-26 00:00:00 UTC,54130
2014-12-27 00:00:00 UTC,51961
2014-12-28 00:00:00 UTC,55312
